ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,gender_0to1,gender_1to0,marry_1to0,marry_0to1,graduated_1to0,graduated_0to1,var_down,var_up,ID_change,Segmentation
461327,0,1,35,1,0,1,1,3,5,0,0,0,1,0,0,0,0,0,3
461329,1,1,53,1,4,1,2,4,5,1,0,0,0,0,0,0,0,0,3
461330,1,1,60,0,4,0,2,2,5,0,0,0,0,1,0,0,0,0,3
461331,1,1,59,1,4,0,2,5,5,0,0,0,0,0,1,0,0,0,3
461332,1,0,30,0,5,1,0,4,1,0,0,1,0,1,0,1,0,0,3
461334,1,1,63,1,0,0,2,2,5,0,0,0,1,0,1,0,1,0,3
461335,1,1,51,0,4,9,2,2,5,0,0,0,0,1,0,0,0,0,3
461335,1,1,53,0,4,8,2,2,5,0,0,0,0,0,0,0,0,1,3
461337,1,1,50,1,4,1,2,3,5,0,0,0,0,0,1,0,0,0,3
461338,1,1,43,1,0,1,1,4,5,0,0,0,0,0,0,0,0,0,3
461339,1,0,26,1,5,1,0,3,5,0,0,1,0,0,0,0,0,0,2
461340,1,1,36,1,0,4,1,2,6,0,0,0,1,0,0,0,1,0,
461341,0,1,39,1,0,0,2,2,5,0,1,0,0,0,0,1,0,0,1
461342,1,1,43,0,4,3,2,4,5,1,0,0,0,1,0,0,0,0,2
461343,1,1,27,1,0,6,1,2,5,0,0,0,0,0,1,0,0,0,2
461344,1,1,43,0,5,6,2,2,6,0,0,0,0,1,0,0,1,0,2
461345,1,0,27,0,1,0,0,3,5,0,0,1,0,0,0,1,0,0,4
461346,1,1,50,1,0,8,0,2,5,0,0,0,1,0,1,0,0,0,
461347,0,1,37,1,0,5,1,3,5,0,1,0,0,0,0,0,0,0,2
461348,1,1,35,1,5,1,0,1,5,1,0,0,0,0,0,0,0,0,4
461348,1,1,42,1,5,1,0,1,5,0,0,0,0,0,0,0,0,1,4
461349,1,0,26,1,1,0,0,5,5,0,0,1,0,0,0,0,0,0,4
461350,1,0,30,0,5,1,0,4,1,0,0,0,0,1,0,1,0,0,4
461350,1,0,30,0,5,0,0,4,1,0,0,0,0,0,0,0,0,1,4
461351,0,0,26,0,1,0,0,2,5,0,1,0,0,0,0,0,1,0,4
461352,1,0,25,0,5,3,0,5,1,1,0,0,0,0,0,1,0,0,4
461352,1,0,29,0,5,2,0,5,1,0,0,0,0,0,0,0,0,1,4
461353,1,1,50,1,4,0,2,4,5,0,0,0,1,0,1,0,1,0,1
461354,0,0,63,0,3,0,0,1,1,0,1,1,0,1,0,1,0,0,2
461355,0,0,38,1,5,0,0,2,5,0,0,0,0,0,1,0,1,0,4
461356,1,0,25,1,3,0,0,2,5,1,0,0,0,0,0,0,0,0,1
461356,1,0,28,1,3,1,0,2,5,0,0,0,0,0,0,0,0,1,1
461357,1,0,28,1,5,0,0,4,5,0,0,0,0,0,0,0,0,0,4
461357,1,0,27,1,5,1,0,4,5,0,0,0,0,0,0,0,0,1,4
461358,1,0,42,0,3,1,0,3,5,0,0,0,0,1,0,0,0,0,1
461359,1,1,28,1,5,1,0,4,6,0,0,0,1,0,1,0,1,0,4
461360,0,1,30,1,5,0,1,4,5,0,1,0,0,0,0,1,0,0,4
461361,0,0,31,1,5,9,0,7,4,0,0,1,0,0,0,1,0,0,4
461362,0,0,27,1,1,0,0,4,5,0,0,0,0,0,0,0,1,0,4
461363,1,0,45,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,1
461363,1,0,49,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,1
461364,0,0,46,0,1,0,0,2,5,0,1,0,0,1,0,0,0,0,2
461365,1,0,27,0,5,1,0,3,5,1,0,0,0,0,0,0,0,0,4
461366,1,0,25,1,5,0,0,1,5,0,0,0,0,0,1,0,0,0,4
461366,1,0,32,1,5,1,0,1,5,0,0,0,0,0,0,0,0,1,4
461368,1,0,32,1,1,4,0,5,5,0,0,0,0,0,0,0,0,0,4
461370,1,0,26,1,1,1,0,3,5,0,0,0,0,0,0,0,0,0,4
461370,1,0,25,1,1,1,0,3,5,0,0,0,0,0,0,0,0,1,4
461371,1,1,37,1,1,0,1,2,5,0,0,0,1,0,0,0,0,0,1
461372,1,0,27,1,0,3,0,1,1,0,0,1,0,0,0,1,0,0,1
461373,1,0,53,1,0,1,0,1,5,0,0,0,0,0,0,0,1,0,2
461375,1,0,29,1,5,1,0,4,1,0,0,0,0,0,0,1,0,0,4
461376,0,0,38,1,5,0,0,2,5,0,1,0,0,0,0,0,1,0,2
461377,0,1,57,1,0,-1,0,1,5,0,0,0,1,0,0,0,0,0,2
461377,0,1,63,1,0,-1,0,1,5,0,0,0,0,0,0,0,0,1,2
461378,0,0,35,1,0,9,0,1,5,0,0,1,0,0,0,0,0,0,2
461378,0,0,42,1,0,8,0,1,5,0,0,0,0,0,0,0,0,1,2
461379,1,0,31,1,5,0,0,-1,4,1,0,0,0,0,0,1,0,0,4
461379,1,0,31,1,5,1,0,-1,4,0,0,0,0,0,0,0,0,1,4
461380,1,1,37,1,0,1,1,2,5,0,0,0,1,0,0,0,1,0,2
461381,1,1,31,1,3,0,1,2,5,0,0,0,0,0,0,0,0,0,1
461382,1,1,68,0,4,1,2,2,5,0,0,0,0,1,0,0,0,0,2
461383,1,1,71,1,0,0,2,2,5,0,0,0,0,0,1,0,0,0,2
461383,1,1,71,1,0,0,2,2,5,0,0,0,0,0,0,0,0,1,2
461384,1,1,71,1,7,2,2,-1,5,0,0,0,0,0,0,0,0,0,1
461385,1,1,85,0,7,-1,0,1,5,0,0,0,0,1,0,0,0,0,4
461386,0,1,82,0,7,0,2,2,5,0,1,0,0,0,0,0,0,0,2
461387,0,0,22,0,5,5,0,3,1,0,0,1,0,0,0,1,0,0,4
461388,1,0,21,0,5,-1,0,5,1,1,0,0,0,0,0,0,0,0,4
461388,1,0,20,0,5,-1,0,5,1,0,0,0,0,0,0,0,0,1,4
461390,0,1,70,1,0,0,2,2,5,0,1,0,1,0,1,0,1,0,3
461391,1,1,65,1,3,3,0,3,5,1,0,0,0,0,0,0,0,0,3
461392,1,1,71,1,0,0,1,5,5,0,0,0,0,0,0,0,0,0,3
461393,0,1,80,1,0,6,1,2,5,0,1,0,0,0,0,0,0,0,3
461394,0,0,21,0,2,0,0,5,1,0,0,1,0,1,0,1,0,0,4
461395,1,0,21,0,1,4,0,3,1,1,0,0,0,0,0,0,0,0,4
461396,1,0,23,0,1,0,0,5,5,0,0,0,0,0,0,0,1,0,2
461397,1,0,20,0,5,0,0,4,5,0,0,0,0,0,0,0,0,0,4
461397,1,0,22,0,5,1,0,4,5,0,0,0,0,0,0,0,0,1,4
461398,1,0,20,0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,4
461399,1,0,20,0,5,0,0,4,5,0,0,0,0,0,0,0,0,0,4
461400,1,0,36,0,8,0,0,1,5,0,0,0,0,0,0,0,0,0,4
461401,1,1,43,1,0,1,1,3,5,0,0,0,1,0,1,0,0,0,1
461402,0,0,32,1,3,1,0,5,5,0,1,1,0,0,0,0,0,0,4
461402,0,0,29,1,3,1,0,5,5,0,0,0,0,0,0,0,0,1,4
461403,0,0,27,1,5,0,0,4,5,0,0,0,0,0,0,0,0,0,4
461405,1,0,39,1,0,1,0,1,5,1,0,0,0,0,0,0,0,0,2
461407,0,0,32,1,8,8,0,6,0,0,1,0,0,0,0,1,0,0,1
461408,1,1,46,1,8,1,0,3,5,1,0,0,1,0,0,0,1,0,4
461408,1,1,47,1,8,0,0,3,5,0,0,0,0,0,0,0,0,1,4
461409,1,1,43,0,0,1,2,3,5,0,0,0,0,1,0,0,0,0,2
461410,1,1,79,0,-1,0,1,2,-1,0,0,0,0,0,0,1,0,0,3
461411,1,0,29,0,5,1,0,-1,5,0,0,1,0,0,0,0,1,0,4
461412,0,1,41,1,0,5,2,3,4,0,1,0,1,0,1,1,0,0,2
461413,0,0,40,1,0,2,0,1,5,0,0,1,0,0,0,0,1,0,2
461414,1,0,30,1,3,-1,0,5,2,1,0,0,0,0,0,1,0,0,4
461415,1,0,48,1,3,0,0,3,5,0,0,0,0,0,0,0,1,0,1
461416,0,0,31,1,0,13,0,2,5,0,1,0,0,0,0,0,0,0,2
461417,0,0,37,1,1,1,0,3,5,0,0,0,0,0,0,0,0,0,4
461418,1,0,45,1,0,0,0,4,5,1,0,0,0,0,0,0,0,0,1
461419,1,1,27,0,3,3,1,2,5,0,0,0,1,1,0,0,0,0,2
461420,0,1,59,1,1,5,0,2,5,0,1,0,0,0,1,0,0,0,1
461421,1,1,37,1,0,-1,1,3,5,1,0,0,0,0,0,0,0,0,2
461421,1,1,43,1,0,-1,1,3,5,0,0,0,0,0,0,0,0,1,2
461422,1,1,52,1,4,1,1,6,5,0,0,0,0,0,0,0,0,0,2
461423,1,0,28,1,0,0,0,3,3,0,0,1,0,0,0,1,0,0,2
461423,1,0,32,1,0,1,0,3,3,0,0,0,0,0,0,0,0,1,2
461424,1,1,63,0,5,0,1,4,3,0,0,0,1,1,0,0,0,0,2
461425,1,1,52,1,0,-1,0,4,5,0,0,0,0,0,1,0,1,0,1
461426,1,1,51,1,0,7,1,2,5,0,0,0,0,0,0,0,0,0,3
461426,1,1,47,1,0,7,1,2,5,0,0,0,0,0,0,0,0,1,3
461427,0,0,42,1,0,1,0,2,5,0,1,1,0,0,0,0,0,0,1
461428,1,0,49,1,0,1,0,1,5,1,0,0,0,0,0,0,0,0,3
461428,1,0,46,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,3
461429,1,1,49,1,1,1,1,4,5,0,0,0,1,0,0,0,0,0,3
461430,1,1,57,1,0,1,1,2,2,0,0,0,0,0,0,1,0,0,3
461431,1,1,42,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,3
461432,0,1,40,1,0,1,1,2,5,0,1,0,0,0,0,0,1,0,3
461432,0,1,41,1,0,1,1,2,5,0,0,0,0,0,0,0,0,1,3
461433,1,1,70,1,1,1,2,3,5,1,0,0,0,0,0,0,0,0,3
461434,0,1,32,1,4,4,2,3,6,0,1,0,0,0,0,0,1,0,3
461435,0,1,45,1,0,8,1,2,5,0,0,0,0,0,0,1,0,0,3
461436,1,1,55,1,0,8,1,2,1,1,0,0,0,0,0,1,0,0,3
461437,1,1,37,1,3,0,1,2,5,0,0,0,0,0,0,0,1,0,
461438,0,1,39,1,2,8,1,2,5,0,1,0,0,0,0,0,0,0,3
461439,1,1,37,1,0,1,1,2,5,1,0,0,0,0,0,0,0,0,3
461439,1,1,40,1,0,0,1,2,5,0,0,0,0,0,0,0,0,1,3
461440,0,1,42,1,0,1,1,2,5,0,1,0,0,0,0,0,0,0,3
461441,1,1,58,1,0,1,1,4,5,1,0,0,0,0,0,0,0,0,3
461441,1,1,60,1,0,0,1,4,5,0,0,0,0,0,0,0,0,1,3
461442,1,1,47,1,0,1,1,6,1,0,0,0,0,0,0,1,0,0,3
461442,1,1,46,1,0,0,1,6,1,0,0,0,0,0,0,0,0,1,3
461443,0,1,70,1,0,1,1,2,5,0,1,0,0,0,0,0,1,0,3
461444,0,1,68,1,0,1,2,2,5,0,0,0,0,0,0,0,0,0,3
461445,1,1,52,1,0,3,1,4,5,1,0,0,0,0,0,0,0,0,3
461446,0,1,66,1,7,1,2,2,5,0,1,0,0,0,0,0,0,0,3
461447,1,1,75,1,7,0,2,2,5,1,0,0,0,0,0,0,0,0,3
461448,1,1,69,1,1,0,2,3,5,0,0,0,0,0,0,0,0,0,3
461449,0,1,38,1,0,5,2,3,3,0,1,0,0,0,0,1,0,0,2
461451,0,0,28,1,2,1,0,6,1,0,0,1,0,0,0,1,0,0,1
461452,0,0,31,1,1,0,0,4,2,0,0,0,0,0,0,0,1,0,1
461453,1,1,41,1,0,8,0,-1,5,1,0,0,1,0,0,0,1,0,4
461454,0,1,35,1,0,7,2,4,6,0,1,0,0,0,0,0,1,0,2
461454,0,1,36,1,0,6,2,4,6,0,0,0,0,0,0,0,0,1,2
461455,0,1,35,1,0,0,1,2,5,0,0,0,0,0,0,1,0,0,2
461456,0,0,40,0,8,0,0,1,5,0,0,1,0,1,0,0,0,0,1
461456,0,0,38,0,8,0,0,1,5,0,0,0,0,0,0,0,0,1,1
461457,0,1,32,0,1,1,0,5,5,0,0,0,1,0,0,0,0,0,1
461457,0,1,32,0,1,0,0,5,5,0,0,0,0,0,0,0,0,1,1
461458,0,0,40,1,0,6,0,1,5,0,0,1,0,0,1,0,0,0,2
461458,0,0,41,1,0,5,0,1,5,0,0,0,0,0,0,0,0,1,2
461459,0,1,35,1,0,0,0,3,5,0,0,0,1,0,0,0,0,0,1
461460,1,1,43,1,4,7,2,3,5,1,0,0,0,0,0,0,0,0,2
461461,1,1,36,0,3,9,1,2,5,0,0,0,0,1,0,0,0,0,2
461462,1,1,56,1,8,0,0,3,5,0,0,0,0,0,1,0,0,0,
461463,1,0,41,1,0,6,0,1,2,0,0,1,0,0,0,1,0,0,2
461464,1,0,59,1,3,-1,0,3,5,0,0,0,0,0,0,0,1,0,2
461465,1,1,28,1,0,9,1,2,5,0,0,0,1,0,0,0,0,0,1
461465,1,1,31,1,0,8,1,2,5,0,0,0,0,0,0,0,0,1,1
461466,1,1,49,0,0,0,0,2,6,0,0,0,0,1,0,0,1,0,1
461466,1,1,45,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,1
461467,0,1,73,-1,7,-1,2,2,0,0,1,0,0,0,0,1,0,0,1
461468,1,1,66,1,3,-1,1,3,5,1,0,0,0,0,0,0,1,0,3
461468,1,1,69,1,3,-1,1,3,5,0,0,0,0,0,0,0,0,1,3
461469,1,1,38,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,3
461469,1,1,37,1,0,0,0,2,5,0,0,0,0,0,0,0,0,1,3
461470,1,1,43,1,0,2,1,2,5,0,0,0,0,0,0,0,0,0,3
461471,0,1,73,1,0,1,1,2,5,0,1,0,0,0,0,0,0,0,3
461472,0,1,41,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,3
461473,0,1,41,1,0,3,1,3,5,0,0,0,0,0,0,0,0,0,3
461475,0,1,51,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,3
461476,1,1,53,1,0,1,1,4,1,1,0,0,0,0,0,0,1,0,3
461476,1,1,47,1,0,1,1,4,1,0,0,0,0,0,0,0,0,1,3
461477,0,0,31,1,5,0,0,3,1,0,1,1,0,0,0,0,0,0,3
461479,0,1,51,1,0,1,1,3,5,0,0,0,1,0,0,0,1,0,3
461479,0,1,52,1,0,1,1,3,5,0,0,0,0,0,0,0,0,1,3
461480,0,1,63,1,0,1,2,3,5,0,0,0,0,0,0,0,0,0,3
461480,0,1,57,1,0,1,2,3,5,0,0,0,0,0,0,0,0,1,3
461481,0,1,58,1,0,9,1,3,5,0,0,0,0,0,0,0,0,0,3
461482,0,0,52,1,0,9,0,1,5,0,0,1,0,0,0,0,0,0,3
461482,0,0,50,1,0,9,0,1,5,0,0,0,0,0,0,0,0,1,3
461483,0,0,28,1,1,1,0,4,5,0,0,0,0,0,0,0,0,0,3
461484,0,0,27,1,5,1,0,5,5,0,0,0,0,0,0,0,0,0,3
461485,1,1,59,0,2,1,1,3,5,1,0,0,1,1,0,0,0,0,3
461486,1,1,59,0,3,8,1,3,5,0,0,0,0,0,0,0,0,0,3
461487,1,1,50,1,0,1,1,4,5,0,0,0,0,0,1,0,0,0,3
461488,1,1,53,1,0,6,1,2,5,0,0,0,0,0,0,0,0,0,3
461489,0,1,70,1,7,1,2,2,5,0,1,0,0,0,0,0,0,0,3
461490,0,1,73,1,0,2,2,2,5,0,0,0,0,0,0,0,0,0,3
461491,0,1,70,1,0,8,1,2,5,0,0,0,0,0,0,0,0,0,3
461492,1,1,70,1,3,8,1,2,5,1,0,0,0,0,0,0,0,0,3
461493,0,1,33,1,0,8,1,3,5,0,1,0,0,0,0,0,0,0,1
461494,1,1,33,0,2,0,1,2,5,1,0,0,0,1,0,0,0,0,2
461494,1,1,27,0,2,0,1,2,5,0,0,0,0,0,0,0,0,1,2
461495,1,1,35,1,0,1,1,3,5,0,0,0,0,0,1,0,0,0,2
461496,1,1,47,1,6,-1,0,1,5,0,0,0,0,0,0,0,0,0,2
461497,1,0,29,0,1,5,0,5,1,0,0,1,0,1,0,1,0,0,2
461498,0,0,26,0,1,1,0,4,1,0,1,0,0,0,0,0,0,0,4
461499,0,1,25,0,2,0,1,2,3,0,0,0,1,0,0,0,1,0,1
461500,0,0,26,1,1,0,0,3,5,0,0,1,0,0,1,0,1,0,2
461501,0,1,45,1,2,1,2,3,5,0,0,0,1,0,0,0,0,0,
461502,0,0,37,1,0,9,0,1,5,0,0,1,0,0,0,0,0,0,2
461503,0,0,31,1,0,9,0,2,5,0,0,0,0,0,0,0,0,0,2
461503,0,0,30,1,0,8,0,2,5,0,0,0,0,0,0,0,0,1,2
461504,0,1,49,1,0,9,0,2,5,0,0,0,1,0,0,0,0,0,2
461505,0,1,39,0,0,0,2,3,5,0,0,0,0,1,0,0,0,0,2
461506,1,0,27,0,1,1,0,3,5,1,0,1,0,0,0,0,0,0,4
461507,1,1,35,1,3,0,0,2,5,0,0,0,1,0,1,0,0,0,4
461508,1,0,33,1,0,8,0,1,5,0,0,1,0,0,0,0,0,0,1
461509,1,1,40,1,0,1,1,3,5,0,0,0,1,0,0,0,0,0,2
461510,1,1,45,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,
461511,1,1,35,0,1,9,0,2,5,0,0,0,0,1,0,0,0,0,2
461512,1,0,33,1,1,-1,0,4,5,0,0,1,0,0,1,0,0,0,4
461513,1,0,33,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,2
461514,1,0,31,0,5,1,0,4,5,0,0,0,0,1,0,0,0,0,2
461514,1,0,30,0,5,1,0,4,5,0,0,0,0,0,0,0,0,1,2
461515,1,1,26,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,1
461516,1,1,32,1,3,0,1,3,5,0,0,0,0,0,1,0,0,0,1
461516,1,1,31,1,3,1,1,3,5,0,0,0,0,0,0,0,0,1,1
461517,1,1,42,1,0,0,1,3,5,0,0,0,0,0,0,0,0,0,2
461518,0,1,46,1,0,0,1,4,2,0,1,0,0,0,0,1,0,0,2
461518,0,1,45,1,0,1,1,4,2,0,0,0,0,0,0,0,0,1,2
461519,1,0,35,0,1,-1,0,3,3,1,0,1,0,1,0,0,1,0,1
461521,1,1,68,1,0,0,2,2,5,0,0,0,1,0,1,0,1,0,2
461521,1,1,67,1,0,0,2,2,5,0,0,0,0,0,0,0,0,1,2
461522,1,1,83,0,4,1,2,2,5,0,0,0,0,1,0,0,0,0,4
461522,1,1,76,0,4,1,2,2,5,0,0,0,0,0,0,0,0,1,4
461523,1,1,78,1,7,0,2,5,5,0,0,0,0,0,1,0,0,0,2
461524,1,0,68,1,7,1,0,1,5,0,0,1,0,0,0,0,0,0,4
461525,1,1,68,1,3,1,0,2,5,0,0,0,1,0,0,0,0,0,4
461525,1,1,69,1,3,0,0,2,5,0,0,0,0,0,0,0,0,1,4
461526,1,1,78,0,3,0,0,2,5,0,0,0,0,1,0,0,0,0,4
461526,1,1,83,0,3,0,0,2,5,0,0,0,0,0,0,0,0,1,4
461527,0,0,35,1,0,1,0,1,5,0,1,1,0,0,1,0,0,0,2
461528,0,0,33,1,2,1,0,2,5,0,0,0,0,0,0,0,0,0,1
461529,0,1,35,1,3,1,0,1,5,0,0,0,1,0,0,0,0,0,4
461530,1,1,42,1,2,1,0,2,5,1,0,0,0,0,0,0,0,0,1
461530,1,1,38,1,2,0,0,2,5,0,0,0,0,0,0,0,0,1,1
461531,1,0,41,1,0,4,0,1,2,0,0,1,0,0,0,1,0,0,1
461532,1,1,48,1,3,1,0,1,5,0,0,0,1,0,0,0,1,0,1
461533,1,0,48,1,5,1,0,2,5,0,0,1,0,0,0,0,0,0,4
461534,1,1,39,1,0,1,0,1,5,0,0,0,1,0,0,0,0,0,2
461534,1,1,36,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,2
461536,0,0,39,1,1,2,0,1,5,0,1,1,0,0,0,0,0,0,2
461537,1,0,31,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,2
461538,0,0,38,1,0,8,0,8,1,0,1,0,0,0,0,1,0,0,2
461539,1,1,42,0,3,6,1,2,1,1,0,0,1,1,0,0,0,0,1
461540,1,0,38,1,-1,3,0,2,1,0,0,1,0,0,1,0,0,0,2
461540,1,0,41,1,-1,2,0,2,1,0,0,0,0,0,0,0,0,1,2
461541,1,0,36,1,4,9,0,3,5,0,0,0,0,0,0,0,1,0,4
461542,1,0,26,1,0,5,0,1,0,0,0,0,0,0,0,1,0,0,2
461543,1,0,31,0,0,3,0,2,5,0,0,0,0,1,0,0,1,0,1
461544,1,1,82,0,7,1,2,2,5,0,0,0,1,0,0,0,0,0,1
461545,0,1,70,1,0,1,0,3,6,0,1,0,0,0,1,0,1,0,2
461546,0,1,72,0,7,1,0,3,5,0,0,0,0,1,0,1,0,0,1
461546,0,1,69,0,7,0,0,3,5,0,0,0,0,0,0,0,0,1,1
461547,1,0,70,0,3,0,0,1,5,1,0,1,0,0,0,0,0,0,2
461548,0,0,33,1,2,1,0,3,5,0,1,0,0,0,1,0,0,0,1
461548,0,0,33,1,2,0,0,3,5,0,0,0,0,0,0,0,0,1,1
461549,0,1,68,1,0,-1,1,2,5,0,0,0,1,0,0,0,0,0,2
461550,1,1,37,1,3,7,0,2,5,1,0,0,0,0,0,0,0,0,1
461551,1,1,61,0,3,1,0,2,5,0,0,0,0,1,0,0,0,0,1
461552,0,1,38,1,0,-1,1,2,5,0,1,0,0,0,1,0,0,0,2
461553,1,0,39,1,0,1,0,3,6,1,0,1,0,0,0,0,1,0,1
461553,1,0,38,1,0,1,0,3,6,0,0,0,0,0,0,0,0,1,1
461554,1,0,25,1,5,0,0,3,5,0,0,0,0,0,0,1,0,0,2
461555,1,0,27,0,3,-1,0,1,5,0,0,0,0,1,0,0,0,0,4
461556,0,1,49,1,2,1,1,2,5,0,1,0,1,0,1,0,0,0,1
461556,0,1,48,1,2,1,1,2,5,0,0,0,0,0,0,0,0,1,1
461557,1,0,38,1,0,6,0,4,1,1,0,1,0,0,0,1,0,0,1
461558,1,1,45,1,2,2,1,2,5,0,0,0,1,0,0,0,1,0,3
461558,1,1,51,1,2,2,1,2,5,0,0,0,0,0,0,0,0,1,3
461559,1,-1,52,1,0,0,0,4,3,0,0,0,0,0,0,1,0,0,3
461561,0,1,46,1,0,0,1,2,5,0,1,0,0,0,0,0,1,0,3
461562,1,1,51,1,0,-1,1,4,1,1,0,0,0,0,0,1,0,0,3
461563,0,1,60,1,0,1,2,2,5,0,1,0,0,0,0,0,1,0,3
461564,1,1,63,1,4,1,2,2,5,1,0,0,0,0,0,0,0,0,3
461564,1,1,56,1,4,1,2,2,5,0,0,0,0,0,0,0,0,1,3
461565,1,1,51,1,3,4,1,2,1,0,0,0,0,0,0,1,0,0,3
461566,1,0,28,1,0,0,0,4,6,0,0,1,0,0,0,0,1,0,3
461567,1,1,51,0,3,7,1,3,5,0,0,0,1,1,0,1,0,0,3
461568,1,1,59,1,0,1,1,3,5,0,0,0,0,0,1,0,0,0,3
461569,1,1,63,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,3
461570,1,1,57,1,0,0,1,3,5,0,0,0,0,0,0,0,0,0,
461571,1,0,27,0,5,1,0,4,5,0,0,1,0,1,0,0,0,0,3
461572,0,1,57,1,0,0,1,3,1,0,1,0,1,0,1,1,0,0,3
461573,0,0,40,1,2,1,0,5,5,0,0,1,0,0,0,0,1,0,3
461574,0,1,50,1,0,1,1,3,5,0,0,0,1,0,0,0,0,0,3
461574,0,1,49,1,0,1,1,3,5,0,0,0,0,0,0,0,0,1,3
461575,1,0,31,0,1,1,0,4,5,1,0,1,0,1,0,0,0,0,3
461576,1,1,39,1,0,10,0,2,3,0,0,0,1,0,1,1,0,0,3
461577,0,1,50,1,0,1,1,3,5,0,1,0,0,0,0,0,1,0,3
461578,0,1,61,1,0,0,1,4,5,0,0,0,0,0,0,0,0,0,3
461579,0,1,43,1,0,4,2,3,5,0,0,0,0,0,0,0,0,0,3
461580,0,0,38,1,0,7,0,7,1,0,0,1,0,0,0,1,0,0,3
461581,0,1,60,1,7,1,2,3,5,0,0,0,1,0,0,0,1,0,3
461583,0,1,60,1,1,6,1,2,5,0,0,0,0,0,0,0,0,0,3
461584,0,1,56,1,0,1,2,4,1,0,0,0,0,0,0,1,0,0,2
461585,1,0,38,1,3,1,0,1,6,1,0,1,0,0,0,0,1,0,1
461586,1,0,36,1,0,6,0,3,1,0,0,0,0,0,0,1,0,0,2
461587,1,0,26,1,5,0,0,3,5,0,0,0,0,0,0,0,1,0,2
461587,1,0,30,1,5,0,0,3,5,0,0,0,0,0,0,0,0,1,2
461588,1,0,33,1,8,0,0,4,1,0,0,0,0,0,0,1,0,0,4
461589,1,1,41,1,0,1,1,2,5,0,0,0,1,0,0,0,1,0,2
461590,1,1,41,0,4,1,2,4,5,0,0,0,0,1,0,0,0,0,2
461591,0,0,33,0,2,1,0,2,3,0,1,1,0,0,0,1,0,0,2
461592,1,1,29,1,3,0,0,2,5,1,0,0,1,0,1,0,1,0,2
461593,0,1,37,1,1,9,1,2,5,0,1,0,0,0,0,0,0,0,3
461593,0,1,40,1,1,8,1,2,5,0,0,0,0,0,0,0,0,1,3
461594,0,1,59,1,0,-1,1,2,5,0,0,0,0,0,0,0,0,0,3
461595,0,0,32,1,5,0,0,3,3,0,0,1,0,0,0,1,0,0,1
461597,0,1,38,1,1,1,1,4,5,0,0,0,1,0,0,0,1,0,2
461598,0,0,27,1,0,8,0,1,5,0,0,1,0,0,0,0,0,0,1
461599,0,0,42,1,0,8,0,1,5,0,0,0,0,0,0,0,0,0,2
461600,1,0,30,1,8,1,0,5,5,1,0,0,0,0,0,0,0,0,3
461601,1,1,36,1,0,-1,1,2,5,0,0,0,1,0,0,0,0,0,3
461602,0,0,26,1,0,0,0,-1,5,0,1,1,0,0,0,0,0,0,1
461602,0,0,30,1,0,0,0,-1,5,0,0,0,0,0,0,0,0,1,1
461603,1,0,39,1,0,-1,0,1,5,1,0,0,0,0,0,0,0,0,3
461604,1,1,38,0,3,1,1,2,5,0,0,0,1,1,0,0,0,0,2
461604,1,1,38,0,3,0,1,2,5,0,0,0,0,0,0,0,0,1,2
461606,1,1,69,1,7,0,2,3,5,0,0,0,0,0,1,0,0,0,1
461607,0,1,40,1,3,7,1,2,2,0,1,0,0,0,0,1,0,0,2
461608,0,1,56,1,4,-1,2,4,0,0,0,0,0,0,0,1,0,0,1
461609,0,1,45,1,0,5,1,2,5,0,0,0,0,0,0,0,1,0,2
461610,1,0,36,1,1,0,0,1,5,1,0,1,0,0,0,0,0,0,2
461611,0,1,38,1,0,5,1,2,5,0,1,0,1,0,0,0,0,0,3
461612,0,0,31,1,5,8,0,5,5,0,0,1,0,0,0,0,0,0,3
461612,0,0,31,1,5,8,0,5,5,0,0,0,0,0,0,0,0,1,3
461613,0,0,25,1,5,8,0,4,4,0,0,0,0,0,0,1,0,0,3
461614,0,0,25,-1,5,1,0,1,3,0,0,0,0,0,0,1,0,0,3
461615,1,0,25,1,1,1,0,2,5,1,0,0,0,0,0,0,1,0,4
461615,1,0,33,1,1,0,0,2,5,0,0,0,0,0,0,0,0,1,4
461616,1,0,28,1,0,-1,0,1,5,0,0,0,0,0,0,0,0,0,2
461617,1,0,45,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1
461617,1,0,50,1,0,0,0,2,5,0,0,0,0,0,0,0,0,1,1
461618,0,1,42,1,0,-1,2,3,5,0,1,0,1,0,0,0,0,0,3
